"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","detailed_logs","drop_prob","enable_wandb","gamma","hidden_dim","learning_rate","model","momentum","num_epochs","num_views","optimizer","patience","pooling","scheduler","seed","step_size","task_name","use_scheduler","view_index","dev_accuracy","dev_auroc","dev_f1_score","dev_loss","test_accuracy","test_auroc","test_f1_score","test_precision","test_recall","train_loss"
"soft-sweep-43","finished","-","","","2026-01-22T21:16:07.000Z","27","jkvt5udi","256","false","0.42906121087287585","true","0.8808588244592819","768","0.00001990124452491423","VJEPA2","0.9","137","1","SGD","3","mean","reduce","92423","11","flip_palm","yes","0","0.6891495601173021","0.68831066118317","0.2318840579710145","0.608690145777817","0.7261146496815286","0.7107116104868914","0.2037037037037037","0.5789473684210527","0.12359550561797752","0.635784327050545"
"comic-sweep-93","finished","-","","","2026-01-22T21:16:07.000Z","33","anpqbigc","256","false","0.11195097915240997","true","0.8808588244592819","1024","0.00002513388157814093","VJEPA2_SSV2","0.9","172","1","SGD","3","max","reduce","98030","11","facial_expression_smile","no","0","0.6538461538461539","0.6501829020457932","0.25882352941176473","0.6156519323914915","0.7419354838709677","0.721962425137419","0.37142857142857144","0.6842105263157895","0.2549019607843137","0.6175686004492092"
"playful-sweep-382","finished","-","","","2026-01-22T21:16:06.000Z","8","i4o2kxbt","256","false","0.4589228717022805","true","0.8808588244592819","256","0.0001283742315917272","VideoPrism","0.9","54","1","SGD","3","max","reduce","66752","11","sustained_phonation_a","yes","0","0.35294117647058826","0.4661726033946928","0.5164835164835165","0.7070616378503687","0.32421875","0.4718300110741971","0.4804804804804805","0.321285140562249","0.9523809523809524","0.6916319132570191"
"northern-sweep-76","finished","-","","","2026-01-22T21:16:01.000Z","15","8kymj26f","256","false","0.239940306489418","true","0.8808588244592819","256","0.0000812119426482759","VJEPA2","0.9","43","1","SGD","3","max","reduce","23411","11","extend_arm","yes","0","0.6694444444444444","0.6067854527703197","0.06299212598425197","0.6176373918851217","0.7088235294117647","0.6446284396111386","0.12389380530973453","0.6363636363636364","0.06862745098039216","0.6656414217120965"
"cosmic-sweep-93","finished","-","","","2026-01-22T21:15:58.000Z","19","8ncgwe7g","256","false","0.2967672396104758","true","0.8808588244592819","256","0.00006316419550728994","VJEPA2_SSV2","0.9","127","1","AdamW","3","max","reduce","96141","11","facial_expression_surprise","no","0","0.7122905027932961","0.7455155367231638","0.4046242774566474","0.5522399394871802","0.7463126843657817","0.7696652719665271","0.410958904109589","0.6521739130434783","0.3","0.5008751420832392"
"unique-sweep-79","finished","-","","","2026-01-22T21:15:58.000Z","14","2ga080l9","256","false","0.17494304721111242","true","0.8808588244592819","512","0.00023424234265353335","TimeSformer","0.9","133","1","AdamW","3","mean","step","86619","11","eye_gaze","yes","0","0.7444444444444445","0.8001943988822066","0.6349206349206349","0.5166169996614809","0.72265625","0.7556755260243633","0.5234899328859061","0.6","0.4642857142857143","0.3440616438980975"
"genial-sweep-139","finished","-","","","2026-01-22T21:15:58.000Z","19","78wphc9r","256","false","0.24079361039537847","true","0.8808588244592819","256","0.000014397231780117497","VJEPA2_SSV2","0.9","200","1","AdamW","3","mean","reduce","64954","11","sustained_phonation_o","yes","0","0.7490774907749077","0.7987738910926794","0.6179775280898876","0.5140939352697113","0.74609375","0.762250830564784","0.5806451612903226","0.6338028169014085","0.5357142857142857","0.3950480902100616"
"lemon-sweep-118","finished","-","","","2026-01-22T21:15:58.000Z","15","hhpm976u","256","false","0.4556571634478348","true","0.8808588244592819","512","0.00040680167254013863","VideoMAEv2","0.9","115","1","AdamW","3","mean","reduce","28408","11","facial_expression_disgust","yes","0","0.7694444444444445","0.7748178109418041","0.6343612334801763","0.5330729590521919","0.7345132743362832","0.7562193194109328","0.5054945054945055","0.5679012345679012","0.45544554455445546","0.41790745677832886"
"fearless-sweep-160","finished","-","","","2026-01-22T21:15:58.000Z","16","wlhk39r2","256","false","0.17997481109101263","true","0.8808588244592819","768","0.001364665382897397","VideoMAE","0.9","190","1","AdamW","3","max","step","77246","11","sustained_phonation_e","no","0","0.7232472324723247","0.7231037384300998","0.5664739884393064","0.5832394055774731","0.7096774193548387","0.7078121489027039","0.4461538461538462","0.5686274509803921","0.3670886075949367","0.41989142526971535"
"winter-sweep-42","finished","-","","","2026-01-22T21:15:52.000Z","9","jkvt5udi","256","false","0.1132067729226821","true","0.8808588244592819","512","0.000016768877641168195","VideoPrism","0.9","104","1","AdamW","3","mean","reduce","26832","11","flip_palm","yes","0","0.7360703812316716","0.7784324580828852","0.5754716981132075","0.548671246798507","0.7579617834394905","0.8035955056179775","0.5189873417721519","0.5942028985507246","0.4606741573033708","0.5698673793853815"
"rare-sweep-117","finished","-","","","2026-01-22T21:15:48.000Z","8","hhpm976u","256","false","0.1469183067252295","true","0.8808588244592819","768","0.00008334169518987728","VideoPrism","0.9","88","1","SGD","3","max","reduce","39983","11","facial_expression_disgust","no","0","0.6694444444444444","0.6286655741134629","0","0.6287749330202739","0.7020648967551623","0.6474332307180297","0","0","0","0.6302657689114024"
"brisk-sweep-49","finished","-","","","2026-01-22T21:15:47.000Z","15","2s3khxvt","256","false","0.33066751641893594","true","0.8808588244592819","256","0.0006167715909780208","VJEPA2_SSV2","0.9","100","1","AdamW","3","mean","reduce","95896","11","finger_tapping","yes","0","0.7348066298342542","0.7886560817530264","0.5966386554621849","0.5243844778498233","0.7784256559766763","0.8446601941747572","0.6237623762376238","0.6363636363636364","0.6116504854368932","0.4298587943010192"
"restful-sweep-92","finished","-","","","2026-01-22T21:15:47.000Z","15","anpqbigc","256","false","0.3128398805746742","true","0.8808588244592819","256","0.00010421821259545191","ViViT","0.9","131","1","AdamW","3","mean","reduce","8217","11","facial_expression_smile","yes","0","0.6796657381615598","0.7296722454672246","0.5627376425855514","0.5872142992311865","0.6726726726726727","0.714980460269214","0.4577114427860697","0.4466019417475728","0.4693877551020408","0.5087332237188456"
"pious-sweep-381","finished","-","","","2026-01-22T21:15:45.000Z","18","i4o2kxbt","256","false","0.2463359006934196","true","0.8808588244592819","768","0.0008254685971138384","TimeSformer","0.9","200","1","AdamW","3","max","step","98233","11","sustained_phonation_a","yes","0","0.7137546468401487","0.7789589442815249","0.6169154228855721","0.550619397464738","0.69140625","0.7420404208194906","0.5485714285714286","0.5274725274725275","0.5714285714285714","0.4669953787565087"
"desert-sweep-159","finished","-","","","2026-01-22T21:15:43.000Z","12","wlhk39r2","256","false","0.4848782772041348","true","0.8808588244592819","256","0.00008496953749613429","ViViT","0.9","99","1","SGD","3","mean","reduce","76841","11","sustained_phonation_e","yes","0","0.6494464944649446","0.6418439716312057","0","0.6363610517494793","0.6842105263157895","0.6722803823395539","0","0","0","0.6396074973742167"
"glowing-sweep-138","finished","-","","","2026-01-22T21:15:42.000Z","14","78wphc9r","256","false","0.4532841347162088","true","0.8808588244592819","512","0.000013724028056187864","ViViT","0.9","161","1","AdamW","3","max","reduce","24667","11","sustained_phonation_o","no","0","0.6962962962962963","0.7568191482898973","0.5060240963855421","0.5504797847182662","0.7142857142857143","0.7213636363636364","0.4696969696969697","0.5961538461538461","0.3875","0.4367673615614573"
"eternal-sweep-75","finished","-","","","2026-01-22T21:15:41.000Z","16","8kymj26f","256","false","0.23074622323750768","true","0.8808588244592819","256","0.003051058398235264","TimeSformer","0.9","174","1","SGD","3","max","reduce","41554","11","extend_arm","no","0","0.7374301675977654","0.8010593220338984","0.5480769230769231","0.5026211735256557","0.7529411764705882","0.7692782995551161","0.48148148148148145","0.65","0.38235294117647056","0.5214852405564103"
"summer-sweep-92","finished","-","","","2026-01-22T21:15:38.000Z","15","8ncgwe7g","256","false","0.4777557363481173","true","0.8808588244592819","768","0.0002800861998448958","TimeSformer","0.9","175","1","AdamW","3","mean","step","63885","11","facial_expression_surprise","yes","0","0.7338935574229691","0.7691298489468832","0.5177664974619289","0.528007462745955","0.7692307692307693","0.7750840336134454","0.5301204819277109","0.6666666666666666","0.44","0.46544688451256616"
"curious-sweep-78","finished","-","","","2026-01-22T21:15:37.000Z","15","2ga080l9","256","false","0.13308883713971445","true","0.8808588244592819","768","0.0001515267045772601","VJEPA2_SSV2","0.9","168","1","SGD","3","mean","step","21546","11","eye_gaze","no","0","0.6937269372693727","0.745281884841928","0.5029940119760479","0.5574946632244491","0.7109375","0.6979512735326688","0.5","0.578125","0.44047619047619047","0.5005307491698296"
"sparkling-sweep-41","finished","-","","","2026-01-22T21:15:36.000Z","13","jkvt5udi","256","false","0.2264717301424499","true","0.8808588244592819","1024","0.0012303029702263174","TimeSformer","0.9","70","1","AdamW","3","mean","step","17339","11","flip_palm","yes","0","0.7662721893491125","0.8127616747181965","0.6069651741293532","0.47359786195867865","0.805111821086262","0.8350722311396468","0.6257668711656442","0.6891891891891891","0.5730337078651685","0.4047493681247836"
"vague-sweep-116","finished","-","","","2026-01-22T21:15:32.000Z","14","hhpm976u","256","false","0.11322318446218214","true","0.8808588244592819","768","0.0007794633932137263","VideoMAE","0.9","139","1","AdamW","3","max","reduce","81653","11","facial_expression_disgust","no","0","0.7011173184357542","0.6608757062146893","0.4397905759162304","0.6020058699826288","0.7492447129909365","0.7154374834787206","0.43537414965986393","0.64","0.32989690721649484","0.5099992242940506"
"lively-sweep-91","finished","-","","","2026-01-22T21:15:31.000Z","15","anpqbigc","256","false","0.20132967527547627","true","0.8808588244592819","768","0.000022754054590973353","VideoMAEv2","0.9","115","1","SGD","3","mean","reduce","39470","11","facial_expression_smile","no","0","0.6291208791208791","0.6781601409023168","0.5195729537366548","0.6783637987388359","0.6920821114369502","0.6900894248912955","0.5374449339207048","0.488","0.5980392156862745","0.685162075669761"
"celestial-sweep-137","finished","-","","","2026-01-22T21:15:27.000Z","11","78wphc9r","256","false","0.10906973430428164","true","0.8808588244592819","768","0.007973029692646917","VideoMAEv2","0.9","63","1","AdamW","3","max","reduce","99291","11","sustained_phonation_o","no","0","0.7047970479704797","0.7631325880514486","0.550561797752809","0.5453954273044404","0.7421875","0.7233527131782946","0.5217391304347826","0.6666666666666666","0.42857142857142855","0.4974890532153892"
"dark-sweep-158","finished","-","","","2026-01-22T21:15:27.000Z","14","wlhk39r2","256","false","0.11494214291297902","true","0.8808588244592819","1024","0.0001936191694235153","VJEPA2","0.9","128","1","SGD","3","mean","reduce","9897","11","sustained_phonation_e","yes","0","0.6900369003690037","0.7210602235845656","0.4615384615384616","0.580552557077795","0.70703125","0.6951135105204873","0.46808510638297873","0.5789473684210527","0.3928571428571429","0.49552674475708813"
"sandy-sweep-77","finished","-","","","2026-01-22T21:15:27.000Z","7","2ga080l9","256","false","0.4034334043364828","true","0.8808588244592819","768","0.00004158472978681286","VideoPrism","0.9","76","1","SGD","3","max","reduce","29927","11","eye_gaze","no","0","0.6531365313653137","0.6138959009496333","0","0.6420243589200657","0.671875","0.5712901439645627","0","0","0","0.6437303250132044"
"wise-sweep-48","finished","-","","","2026-01-22T21:15:26.000Z","15","2s3khxvt","256","false","0.3668874992699994","true","0.8808588244592819","256","0.00029547884873984496","VideoMAE","0.9","95","1","SGD","3","mean","step","71945","11","finger_tapping","yes","0","0.6066481994459834","0.6306473829201101","0.4892086330935252","0.6887062806171723","0.5952380952380952","0.6352128883774453","0.4426229508196721","0.3724137931034483","0.5454545454545454","0.689899726892621"
"genial-sweep-74","finished","-","","","2026-01-22T21:15:25.000Z","12","8kymj26f","256","false","0.2840877512884513","true","0.8808588244592819","512","0.0012665114401386743","VideoMAE","0.9","51","1","AdamW","3","mean","step","32867","11","extend_arm","no","0","0.6666666666666666","0.705304588327069","0.3567567567567568","0.5792767747777516","0.7507507507507507","0.7242726877985237","0.4713375796178344","0.6271186440677966","0.3775510204081632","0.5814799269040426"
"flowing-sweep-380","finished","-","","","2026-01-22T21:15:24.000Z","17","i4o2kxbt","256","false","0.17537533520436122","true","0.8808588244592819","1024","0.00005640228588245181","ViViT","0.9","184","1","AdamW","3","mean","reduce","11127","11","sustained_phonation_a","no","0","0.6579925650557621","0.730510752688172","0.5929203539823009","0.6206759735110967","0.676","0.7216911764705882","0.5714285714285714","0.4954128440366973","0.675","0.41640465377818064"
"bright-sweep-115","finished","-","","","2026-01-22T21:15:22.000Z","8","hhpm976u","256","false","0.33063154891148683","true","0.8808588244592819","256","0.00002725638720096468","VideoPrism","0.9","85","1","SGD","3","mean","reduce","26332","11","facial_expression_disgust","yes","0","0.6694444444444444","0.5295163708636982","0","0.6348431759410434","0.7020648967551623","0.5985522922040103","0","0","0","0.6356216131146571"
"floral-sweep-91","finished","-","","","2026-01-22T21:15:17.000Z","16","8ncgwe7g","256","false","0.13833321893389436","true","0.8808588244592819","768","0.00005640800955352421","TimeSformer","0.9","160","1","SGD","3","mean","step","85350","11","facial_expression_surprise","yes","0","0.6694677871148459","0.6339621303453655","0","0.6233186907127124","0.7041420118343196","0.6433193277310925","0","0","0","0.62330463319151"
"dandy-sweep-40","finished","-","","","2026-01-22T21:15:15.000Z","15","jkvt5udi","256","false","0.28305707777518957","true","0.8808588244592819","768","0.00043814003409771744","TimeSformer","0.9","99","1","AdamW","3","max","step","98917","11","flip_palm","yes","0","0.757396449704142","0.7989935587761675","0.5591397849462365","0.4932839401374907","0.7763578274760383","0.8133527287319421","0.527027027027027","0.6610169491525424","0.4382022471910113","0.48245546149459273"
"cosmic-sweep-157","finished","-","","","2026-01-22T21:15:12.000Z","14","wlhk39r2","256","false","0.29537878513635785","true","0.8808588244592819","512","0.0009145112672937303","TimeSformer","0.9","116","1","AdamW","3","mean","reduce","88298","11","sustained_phonation_e","yes","0","0.7380073800738007","0.8108546700324558","0.6203208556149733","0.505247163376685","0.7322834645669292","0.7555837384626224","0.5405405405405406","0.6153846153846154","0.4819277108433735","0.31686419501544943"
"pleasant-sweep-136","finished","-","","","2026-01-22T21:15:11.000Z","13","78wphc9r","256","false","0.3526194168194471","true","0.8808588244592819","768","0.00001671266721953699","TimeSformer","0.9","48","1","AdamW","3","max","step","51485","11","sustained_phonation_o","yes","0","0.6814814814814815","0.7305752991920296","0.25862068965517243","0.5901025109820895","0.6758893280632411","0.6873767258382643","0.18","0.5625","0.10714285714285714","0.5753793410096035"
"lunar-sweep-114","finished","-","","","2026-01-22T21:15:06.000Z","14","hhpm976u","256","false","0.2451290119220441","true","0.8808588244592819","512","0.00005819275165025474","VideoMAE","0.9","27","1","AdamW","3","mean","step","85801","11","facial_expression_disgust","yes","0","0.7094972067039106","0.6775070621468926","0.22388059701492535","0.5977005575622261","0.7190332326283988","0.6530090756894881","0.11428571428571428","0.75","0.061855670103092786","0.5953602789711078"
"vibrant-sweep-76","finished","-","","","2026-01-22T21:15:06.000Z","15","2ga080l9","256","false","0.3906470327064639","true","0.8808588244592819","512","0.001493023431962055","VideoMAEv2","0.9","86","1","SGD","3","max","step","64357","11","eye_gaze","no","0","0.6974169741697417","0.7321793484793845","0.5393258426966292","0.5708931378772778","0.71484375","0.724875415282392","0.4748201438848921","0.6","0.3928571428571429","0.5157904033567391"
"fanciful-sweep-156","finished","-","","","2026-01-22T21:15:02.000Z","7","wlhk39r2","256","false","0.17152230061345436","true","0.8808588244592819","256","0.000047957991009853154","VideoPrism","0.9","61","1","SGD","3","mean","step","44651","11","sustained_phonation_e","yes","0","0.6531365313653137","0.4658612814040149","0","0.6495481252230402","0.671875","0.4538344407530454","0","0","0","0.6529416979851301"
"jumping-sweep-90","finished","-","","","2026-01-22T21:15:00.000Z","27","anpqbigc","256","false","0.46058118909727697","true","0.8808588244592819","768","0.00028533723847563397","VJEPA2_SSV2","0.9","200","1","AdamW","3","max","step","66498","11","facial_expression_smile","no","0","0.6868131868131868","0.7261549925484351","0.4411764705882353","0.5698756470785036","0.7653958944281525","0.7842727048978587","0.5238095238095238","0.6666666666666666","0.43137254901960786","0.5015933464253575"
"distinctive-sweep-90","finished","-","","","2026-01-22T21:14:57.000Z","18","8ncgwe7g","256","false","0.17315992032608712","true","0.8808588244592819","256","0.00022153108956944872","VideoMAEv2","0.9","182","1","AdamW","3","max","reduce","75905","11","facial_expression_surprise","no","0","0.7178770949720671","0.7490112994350282","0.47668393782383417","0.5487504248512524","0.7463126843657817","0.7405857740585774","0.4189189189189189","0.6458333333333334","0.31","0.5367821819746672"
"deft-sweep-135","finished","-","","","2026-01-22T21:14:56.000Z","13","78wphc9r","256","false","0.4504016567691498","true","0.8808588244592819","1024","0.000011092229259746232","TimeSformer","0.9","57","1","AdamW","3","mean","step","97387","11","sustained_phonation_o","yes","0","0.7074074074074074","0.7638661077698803","0.4397163120567376","0.5673979816613374","0.7035573122529645","0.7066074950690334","0.34782608695652173","0.6451612903225806","0.23809523809523808","0.5507325716069337"
"sandy-sweep-379","finished","-","","","2026-01-22T21:14:54.000Z","26","i4o2kxbt","256","false","0.4432362511043024","true","0.8808588244592819","768","0.0000129009951451908","VJEPA2","0.9","86","1","SGD","3","mean","step","95792","11","sustained_phonation_a","yes","0","0.4411764705882353","0.5071121204876882","0.4758620689655173","0.7098441860255074","0.4453125","0.6002214839424143","0.4892086330935252","0.35051546391752575","0.8095238095238095","0.6817063838063736"
"gallant-sweep-113","finished","-","","","2026-01-22T21:14:51.000Z","12","hhpm976u","256","false","0.2048319399124232","true","0.8808588244592819","256","0.00002280727898037737","VideoMAE","0.9","55","1","AdamW","3","mean","step","3856","11","facial_expression_disgust","no","0","0.6703910614525139","0.6713983050847456","0","0.607960822528967","0.7099697885196374","0.6469733016124769","0.02040816326530612","1","0.010309278350515464","0.6084089197309536"
"true-sweep-39","finished","-","","","2026-01-22T21:14:50.000Z","22","jkvt5udi","256","false","0.16533017641701733","true","0.8808588244592819","512","0.004742867330742389","VJEPA2","0.9","83","1","SGD","3","max","step","56935","11","flip_palm","yes","0","0.3196480938416422","0.5","0.48444444444444446","68.03519067176975","0.28343949044585987","0.5","0.44168734491315137","0.28343949044585987","1","60.57242999908339"
"decent-sweep-73","finished","-","","","2026-01-22T21:14:50.000Z","32","8kymj26f","256","false","0.22291390613042095","true","0.8808588244592819","256","0.0004852325041438662","VJEPA2","0.9","187","1","SGD","3","mean","reduce","51660","11","extend_arm","no","0","0.7361111111111112","0.7871962062833432","0.5497630331753555","0.5131085488531325","0.7764705882352941","0.8101828966880871","0.6","0.6477272727272727","0.5588235294117647","0.48354193892126296"
"brisk-sweep-75","finished","-","","","2026-01-22T21:14:50.000Z","12","2ga080l9","256","false","0.3159997902727447","true","0.8808588244592819","768","0.00002659851813044563","VideoMAE","0.9","40","1","SGD","3","max","reduce","40238","11","eye_gaze","yes","0","0.6555555555555556","0.57353745215965","0","0.6421400763370373","0.68","0.5365441176470588","0","0","0","0.6472229480119276"
"tough-sweep-155","finished","-","","","2026-01-22T21:14:46.000Z","14","wlhk39r2","256","false","0.22383443914630605","true","0.8808588244592819","256","0.00023594430444611467","TimeSformer","0.9","170","1","SGD","3","max","step","70019","11","sustained_phonation_e","no","0","0.6789667896678967","0.7310373843009979","0.33587786259541985","0.5900391175298233","0.7007874015748031","0.6750510815190588","0.2830188679245283","0.6521739130434783","0.18072289156626503","0.5795998538520671"
"drawn-sweep-47","finished","-","","","2026-01-22T21:14:45.000Z","35","2s3khxvt","256","false","0.4282428657192814","true","0.8808588244592819","1024","0.0008202264896233636","VJEPA2_SSV2","0.9","199","1","AdamW","3","mean","step","44223","11","finger_tapping","no","0","0.7292817679558011","0.7825863310586058","0.5916666666666667","0.5288266839243431","0.7755102040816326","0.8431229773462783","0.6130653266331658","0.6354166666666666","0.5922330097087378","0.4598916155721805"
"rosy-sweep-89","finished","-","","","2026-01-22T21:14:44.000Z","14","anpqbigc","256","false","0.13443190886074868","true","0.8808588244592819","512","0.00029079363200445384","TimeSformer","0.9","101","1","AdamW","3","mean","reduce","14066","11","facial_expression_smile","yes","0","0.7138888888888889","0.7603125000000001","0.5690376569037657","0.5473144385549757","0.7441176470588236","0.7504119294776734","0.5714285714285714","0.5742574257425742","0.5686274509803921","0.4780468817219535"
"different-sweep-378","finished","-","","","2026-01-22T21:14:43.000Z","6","i4o2kxbt","256","false","0.15421422635146742","true","0.8808588244592819","1024","0.00001650512295561632","VideoPrism","0.9","22","1","AdamW","3","mean","reduce","60337","11","sustained_phonation_a","no","0","0.6176470588235294","0.7674515897681091","0.6258992805755396","0.6726051183307872","0.6015625","0.7465393133997785","0.5952380952380952","0.44642857142857145","0.8928571428571429","0.6473272282481912"
"silvery-sweep-74","finished","-","","","2026-01-22T21:14:40.000Z","7","2ga080l9","256","false","0.10260397815023446","true","0.8808588244592819","256","0.0005381639188403777","VideoPrism","0.9","91","1","SGD","3","max","step","58","11","eye_gaze","no","0","0.6531365313653137","0.742457026084866","0","0.6168699392093504","0.671875","0.737264673311185","0","0","0","0.6159754183557299"
"treasured-sweep-112","finished","-","","","2026-01-22T21:14:40.000Z","9","hhpm976u","256","false","0.4800795153880104","true","0.8808588244592819","1024","0.00926569350948984","VideoPrism","0.9","117","1","SGD","3","max","step","41775","11","facial_expression_disgust","no","0","0.7416666666666667","0.7580808256912723","0.5550239234449761","0.5394537859492832","0.7640117994100295","0.80297861718945","0.5121951219512195","0.6666666666666666","0.4158415841584158","0.4306446633465111"
"sage-sweep-134","finished","-","","","2026-01-22T21:14:40.000Z","12","78wphc9r","256","false","0.3715229105841723","true","0.8808588244592819","768","0.0017690189472096115","VideoMAE","0.9","82","1","AdamW","3","max","step","40536","11","sustained_phonation_o","yes","0","0.662962962962963","0.6670919142214933","0.1946902654867257","0.605583644354785","0.6991869918699187","0.6422439759036145","0.22916666666666663","0.6875","0.1375","0.5626612866067316"
"rich-sweep-89","finished","-","","","2026-01-22T21:14:36.000Z","15","8ncgwe7g","256","false","0.2899581040938129","true","0.8808588244592819","512","0.00191629928377077","VideoMAE","0.9","183","1","SGD","3","max","step","28233","11","facial_expression_surprise","no","0","0.6685393258426966","0.6359492949722262","0.2625","0.6088124218951451","0.7319277108433735","0.6444650423728813","0.31007751937984496","0.6060606060606061","0.20833333333333337","0.5615544215762784"
"fragrant-sweep-38","finished","-","","","2026-01-22T21:14:34.000Z","12","jkvt5udi","256","false","0.20051542333458391","true","0.8808588244592819","512","0.00005646753991409805","VideoPrism","0.9","172","1","SGD","3","max","step","40406","11","flip_palm","no","0","0.6803519061583577","0.6927791838025942","0","0.6314375169815556","0.7165605095541401","0.7106117353308365","0","0","0","0.6633645984625901"
"playful-sweep-154","finished","-","","","2026-01-22T21:14:30.000Z","13","wlhk39r2","256","false","0.39558675282061606","true","0.8808588244592819","512","0.003306139261977956","VideoMAEv2","0.9","88","1","SGD","3","max","step","90617","11","sustained_phonation_e","no","0","0.7380073800738007","0.778398846015146","0.6120218579234973","0.5404878628209948","0.71875","0.7331810631229236","0.5135135135135135","0.59375","0.4523809523809524","0.4319016485424695"
"golden-sweep-88","finished","-","","","2026-01-22T21:14:29.000Z","13","anpqbigc","256","false","0.18551333058286468","true","0.8808588244592819","1024","0.00004754987650125834","VideoMAEv2","0.9","69","1","SGD","3","mean","reduce","61543","11","facial_expression_smile","yes","0","0.6346153846153846","0.5532109470261483","0.3036649214659686","0.6789838416235787","0.6715542521994134","0.5826154729674297","0.25333333333333335","0.3958333333333333","0.18627450980392157","0.6834575521802692"
"atomic-sweep-72","finished","-","","","2026-01-22T21:14:29.000Z","15","8kymj26f","256","false","0.13060326244099288","true","0.8808588244592819","768","0.0014823131946507296","VideoMAE","0.9","130","1","SGD","3","max","reduce","40880","11","extend_arm","yes","0","0.6694677871148459","0.6192823204028083","0","0.6391273698552984","0.7057057057057057","0.6107685627442466","0","0","0","0.6746285061041514"
"dulcet-sweep-46","finished","-","","","2026-01-22T21:14:25.000Z","18","2s3khxvt","256","false","0.4571279281874452","true","0.8808588244592819","256","0.00006979277238591265","VideoMAE","0.9","173","1","AdamW","3","max","step","46067","11","finger_tapping","yes","0","0.6426592797783933","0.6537190082644628","0.4980544747081712","0.6637278418791922","0.6547619047619048","0.6939862762647573","0.5084745762711864","0.43795620437956206","0.6060606060606061","0.6698173981317332"
"smart-sweep-133","finished","-","","","2026-01-22T21:14:25.000Z","14","78wphc9r","256","false","0.4956823465378414","true","0.8808588244592819","256","0.002631926956030601","VJEPA2_SSV2","0.9","122","1","SGD","3","mean","step","41835","11","sustained_phonation_o","yes","0","0.7453874538745388","0.8027407140281284","0.6187845303867403","0.5156818667900959","0.734375","0.7692414174972316","0.569620253164557","0.6081081081081081","0.5357142857142857","0.3746690935698537"
"leafy-sweep-111","finished","-","","","2026-01-22T21:14:25.000Z","11","hhpm976u","256","false","0.36548951437155097","true","0.8808588244592819","512","0.006757125537920887","VJEPA2","0.9","33","1","SGD","3","max","reduce","28416","11","facial_expression_disgust","yes","0","0.6694444444444444","0.591896509641201","0","21.959315405951607","0.7020648967551623","0.5817455695149347","0","0","0","22.24265685652624"
"glowing-sweep-73","finished","-","","","2026-01-22T21:14:25.000Z","13","2ga080l9","256","false","0.2068002782824209","true","0.8808588244592819","256","0.00004293122543431644","TimeSformer","0.9","154","1","SGD","3","max","reduce","86353","11","eye_gaze","no","0","0.6555555555555556","0.6810035842293907","0","0.6245623425201133","0.671875","0.5721207087486158","0","0","0","0.6257437856368769"
"chocolate-sweep-377","finished","-","","","2026-01-22T21:14:22.000Z","16","i4o2kxbt","256","false","0.27883878532054523","true","0.8808588244592819","256","0.008745128068763658","TimeSformer","0.9","156","1","SGD","3","max","reduce","87120","11","sustained_phonation_a","yes","0","0.7211895910780669","0.7677174975562073","0.4966442953020134","0.5370721584359066","0.73828125","0.7318660022148394","0.5037037037037037","0.6666666666666666","0.4047619047619048","0.5775846747973701"
"lemon-sweep-88","finished","-","","","2026-01-22T21:14:20.000Z","12","8ncgwe7g","256","false","0.22122761868629617","true","0.8808588244592819","768","0.004791373980757874","ViViT","0.9","47","1","AdamW","3","mean","step","20426","11","facial_expression_surprise","no","0","0.7162921348314607","0.7331576698476001","0.4293785310734463","0.5598622547106796","0.7727272727272727","0.7409182530795072","0.460431654676259","0.7272727272727273","0.3368421052631579","0.5329624889073549"
"crimson-sweep-37","finished","-","","","2026-01-22T21:14:19.000Z","11","jkvt5udi","256","false","0.35070485299175524","true","0.8808588244592819","256","0.0036389402508353367","VideoMAE","0.9","36","1","AdamW","3","max","step","56762","11","flip_palm","yes","0","0.6804733727810651","0.6793075684380032","0","0.6020349997740525","0.7231270358306189","0.6654478007419184","0","0","0","0.6679315107992325"
"elated-sweep-153","finished","-","","","2026-01-22T21:14:15.000Z","11","wlhk39r2","256","false","0.4444215513743336","true","0.8808588244592819","768","0.0007890033522331823","VJEPA2","0.9","45","1","SGD","3","mean","reduce","53068","11","sustained_phonation_e","no","0","0.6826568265682657","0.7299555235004208","0.4625","0.573373189931426","0.71484375","0.6972591362126247","0.4671532846715328","0.6037735849056604","0.380952380952381","0.4882971118247242"
"likely-sweep-376","finished","-","","","2026-01-22T21:14:12.000Z","7","i4o2kxbt","256","false","0.21159697450708784","true","0.8808588244592819","256","0.000017956330761680207","VideoPrism","0.9","41","1","AdamW","3","mean","reduce","5664","11","sustained_phonation_a","no","0","0.6139705882352942","0.7566937604590007","0.6209386281588448","0.673148372594048","0.59375","0.7389950166112957","0.584","0.4397590361445783","0.8690476190476191","0.6473470353965161"
"glad-sweep-132","finished","-","","","2026-01-22T21:14:09.000Z","13","78wphc9r","256","false","0.2785192344972219","true","0.8808588244592819","768","0.00017030889337765696","TimeSformer","0.9","101","1","SGD","3","mean","reduce","76608","11","sustained_phonation_o","no","0","0.6592592592592592","0.7509871818237045","0.02127659574468085","0.6051459471384685","0.6679841897233202","0.7003381234150464","0","0","0","0.6036970619344775"
