name,id,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_npv,test_positives,test_precision,test_recall,test_samples,test_specificity,train_loss,_wandb.runtime
serene-sweep-3970,5jnwi9us,43427,0.1,VideoMAEv2,mean,0.9,4,0.3504670992393595,4,AdamW,reduce,6,sustained_phonation_e,256,768,144,-1,True,False,0.006133361834468625,no,67,144,1770551365.4229054,0.7712177121771218,0.826271186440678,0.7075471698113207,0.5150423098314292,0.7258064516129032,0.7454872294210171,0.5853658536585366,0.8098159509202454,79,0.5647058823529412,0.6075949367088608,248,0.7810650887573964,0.2254202834022608,67
winter-sweep-1324,8kmzsfkh,13775,0.1,VideoPrism,mean,0.9,5,0.45111535164788574,4,AdamW,reduce,10,sustained_phonation_e,256,768,85,-1,True,False,0.00040181290122605714,no,24,85,1770386720.8478236,0.6863468634686347,0.8261209279961534,0.6530612244897959,0.6848071358300662,0.6774193548387096,0.8058572391581156,0.6116504854368932,0.8677685950413223,79,0.49606299212598426,0.7974683544303798,248,0.621301775147929,0.529002650072932,24
dauntless-sweep-4954,gjk434bt,2607,0.1,VideoPrism,mean,0.9,4,0.36136217343950183,4,AdamW,reduce,5,sustained_phonation_e,256,1024,128,-1,True,False,0.00030772659110148604,no,37,128,1770613847.4156098,0.7343173431734318,0.8261209279961533,0.6697247706422018,0.6556527959904548,0.7217741935483871,0.8052580331061343,0.6145251396648045,0.8378378378378378,79,0.55,0.6962025316455697,248,0.7337278106508875,0.4691481893189879,37
sweet-sweep-3487,2o83loza,31591,0.1,VideoPrism,mean,0.9,4,0.4233907448081037,4,AdamW,step,4,sustained_phonation_e,256,1024,175,-1,True,False,0.0009135342876498104,no,49,175,1770521579.2937694,0.7416974169741697,0.8258805144849141,0.6276595744680851,0.5244810598802743,0.7298387096774194,0.7908021871020897,0.5562913907284768,0.7897727272727273,79,0.5833333333333334,0.5316455696202531,248,0.8224852071005917,0.2654788349076218,49
firm-sweep-2370,1ltej479,47913,0.1,VideoPrism,mean,0.9,4,0.45385642213655086,4,AdamW,reduce,4,sustained_phonation_e,256,768,121,-1,True,False,0.0002922743964881084,no,31,121,1770452574.4327023,0.7380073800738007,0.8257603077292944,0.6666666666666666,0.6362981675295812,0.717741935483871,0.8099767807654856,0.5833333333333334,0.8113207547169812,79,0.550561797752809,0.620253164556962,248,0.7633136094674556,0.4797094065917836,31
peachy-sweep-1246,w0fcqto1,44962,0.1,VideoPrism,mean,0.9,5,0.1338423819061325,4,AdamW,step,3,sustained_phonation_e,256,1024,175,-1,True,False,0.0015790852978833471,no,53,175,1770381915.784169,0.7380073800738007,0.8256401009736747,0.6282722513089005,0.5246240540624105,0.7419354838709677,0.7841734701520485,0.5733333333333334,0.7966101694915254,79,0.6056338028169014,0.5443037974683544,248,0.834319526627219,0.27196691970071263,53
genial-sweep-4150,iegqqsch,17824,0.1,VideoPrism,mean,0.9,5,0.23269710288291448,4,AdamW,reduce,9,sustained_phonation_e,256,512,91,-1,True,False,0.0014061851378061754,no,25,91,1770562827.7968216,0.7601476014760148,0.8255499459069598,0.6666666666666666,0.545026148157366,0.7258064516129032,0.8066811474795894,0.5526315789473685,0.7885714285714286,79,0.5753424657534246,0.5316455696202531,248,0.8165680473372781,0.27078646849802634,25
desert-sweep-4034,ibwyshhh,6518,0.1,VideoPrism,mean,0.9,4,0.3632685935018034,4,AdamW,reduce,6,sustained_phonation_e,256,768,166,-1,True,False,0.00025897384029176327,no,39,166,1770555667.1408536,0.7380073800738007,0.825519894218055,0.6697674418604651,0.6377837970248008,0.7459677419354839,0.8071305520185753,0.6358381502890174,0.8441558441558441,79,0.5851063829787234,0.6962025316455697,248,0.7692307692307693,0.4640329847957564,39
valiant-sweep-2530,5v5zqpck,78741,0.1,VideoPrism,mean,0.9,5,0.246702700242837,4,AdamW,reduce,10,sustained_phonation_e,256,1024,182,-1,True,False,0.001037389190561747,no,35,182,1770462435.977266,0.7453874538745388,0.8254898425291501,0.6567164179104478,0.5446608537237583,0.7459677419354839,0.8062317429406037,0.6181818181818182,0.8271604938271605,79,0.5930232558139535,0.6455696202531646,248,0.7928994082840237,0.26623621264767106,35
valiant-sweep-4660,l2k5vtn5,45603,0.1,VideoMAEv2,mean,0.9,5,0.3962713422499016,4,AdamW,reduce,8,sustained_phonation_e,256,512,172,-1,True,False,0.009427024259781392,no,66,172,1770595309.5782862,0.7675276752767528,0.8253996874624353,0.6865671641791045,0.5220541817675657,0.6935483870967742,0.7171372930866602,0.5308641975308642,0.7818181818181819,79,0.5180722891566265,0.5443037974683544,248,0.7633136094674556,0.22118015743378985,66
