name,id,seed,gamma,model,pooling,momentum,patience,drop_prob,num_views,optimizer,scheduler,step_size,task_name,batch_size,hidden_dim,num_epochs,view_index,enable_wandb,detailed_logs,learning_rate,use_scheduler,_runtime,_step,_timestamp,dev_accuracy,dev_auroc,dev_f1_score,dev_loss,test_accuracy,test_auroc,test_f1_score,test_npv,test_positives,test_precision,test_recall,test_samples,test_specificity,train_loss,_wandb.runtime
bright-sweep-54,ja7fd9tt,604,0.1,VJEPA2_SSV2,mean,0.9,4,0.4139046806084342,1,AdamW,step,10,open_fist,256,1024,166,0,True,False,2.6467317967087355e-05,no,104,166,1770156959.4357345,0.7761627906976745,0.8226107226107225,0.6695278969957081,0.48435408431430194,0.7961783439490446,0.8256448412698413,0.627906976744186,0.8448275862068966,90,0.6585365853658537,0.6,314,0.875,0.34519457595510633,104
logical-sweep-517,bw62yc9y,87549,0.1,VideoPrism,mean,0.9,5,0.3618002849474422,1,AdamW,reduce,7,open_fist,256,256,121,0,True,False,9.96474613630237e-05,no,59,121,1770200674.8311007,0.747093023255814,0.8216394716394716,0.6533864541832669,0.5015895047853159,0.767515923566879,0.8342757936507936,0.6256410256410256,0.861244019138756,90,0.580952380952381,0.6777777777777778,314,0.8035714285714286,0.440699430129915,59
vibrant-sweep-1371,4lb1ln2w,78676,0.1,VideoPrism,mean,0.9,3,0.16483240318000691,1,AdamW,reduce,3,open_fist,256,512,27,0,True,False,0.0020112361542835816,no,15,27,1770274323.7606227,0.7587209302325582,0.8215229215229215,0.6210045662100456,0.47774096422417217,0.7707006369426752,0.8426587301587302,0.5714285714285714,0.8220338983050848,90,0.6153846153846154,0.5333333333333333,314,0.8660714285714286,0.449769173804378,15
hopeful-sweep-820,drgktrfx,22690,0.1,VJEPA2_SSV2,mean,0.9,5,0.1036260610483124,1,AdamW,reduce,8,open_fist,256,1024,150,0,True,False,2.376183735047656e-05,no,87,150,1770227283.2394726,0.7587209302325582,0.8214452214452214,0.6497890295358649,0.48778275972188906,0.7929936305732485,0.8230654761904763,0.6285714285714286,0.8471615720524017,90,0.6470588235294118,0.6111111111111112,314,0.8660714285714286,0.35951916332020184,87
serene-sweep-840,mtvtf60s,95795,0.1,VJEPA2_SSV2,mean,0.9,3,0.10104275676862252,1,AdamW,reduce,3,open_fist,256,512,146,0,True,False,0.005159769520946984,no,86,146,1770228949.3114123,0.752906976744186,0.8212509712509712,0.6222222222222222,0.4828074740809063,0.7834394904458599,0.8180555555555554,0.5903614457831325,0.8277310924369747,90,0.6447368421052632,0.5444444444444444,314,0.8794642857142857,0.424819134636075,86
still-sweep-1624,l1hiu6iz,28264,0.1,VideoPrism,mean,0.9,4,0.15354031611686347,1,AdamW,step,9,open_fist,256,256,197,0,True,False,6.439116784984302e-05,no,96,197,1770296364.4716344,0.747093023255814,0.8210567210567211,0.6506024096385542,0.5027321064194967,0.7611464968152867,0.8321924603174603,0.6153846153846154,0.8564593301435407,90,0.5714285714285714,0.6666666666666666,314,0.7991071428571429,0.4453932534337668,96
wobbly-sweep-1609,5zgbfrho,37639,0.1,VJEPA2_SSV2,mean,0.9,4,0.4431457764432647,1,AdamW,reduce,9,open_fist,256,768,188,0,True,False,0.00015574476917632485,no,106,188,1770294978.4589937,0.7558139534883721,0.8209013209013208,0.625,0.48298485473144886,0.802547770700637,0.8218253968253967,0.6309523809523809,0.8432203389830508,90,0.6794871794871795,0.5888888888888889,314,0.8883928571428571,0.3070122273492564,106
wise-sweep-1099,k5lvdoib,16923,0.1,VideoPrism,mean,0.9,3,0.3898971054625341,1,AdamW,reduce,7,open_fist,256,256,141,0,True,False,0.002743085501392336,no,78,141,1770251375.469206,0.7558139534883721,0.8209013209013208,0.5714285714285714,0.4765463069427845,0.7388535031847133,0.8402281746031746,0.4675324675324675,0.784,90,0.5625,0.4,314,0.875,0.47050757355090833,78
northern-sweep-186,x0ds5cmq,80070,0.1,VideoPrism,mean,0.9,5,0.12175085455897336,1,AdamW,reduce,6,open_fist,256,1024,193,0,True,False,3.1011557987089895e-05,no,111,193,1770170125.1848402,0.75,0.8207847707847709,0.656,0.5067919381829196,0.7707006369426752,0.8350198412698413,0.6326530612244898,0.8653846153846154,90,0.5849056603773585,0.6888888888888889,314,0.8035714285714286,0.4408489369909177,111
earthy-sweep-1016,vxqdzrpd,69571,0.1,VideoPrism,mean,0.9,5,0.3868980422393634,1,AdamW,reduce,8,open_fist,256,256,159,0,True,False,0.0003403419014626828,yes,86,159,1770243912.0477903,0.7587209302325582,0.8205128205128205,0.6244343891402715,0.4859300976575807,0.7770700636942676,0.832688492063492,0.6022727272727273,0.8377192982456141,90,0.6162790697674418,0.5888888888888889,314,0.8526785714285714,0.46160569996109807,86
floral-sweep-759,pjvgjhw9,5519,0.1,VJEPA2_SSV2,mean,0.9,5,0.31761610807862606,1,AdamW,reduce,3,open_fist,256,768,126,0,True,False,1.4907187315313732e-05,no,74,126,1770222137.4763863,0.7441860465116279,0.8204739704739705,0.639344262295082,0.5013459532759911,0.7993630573248408,0.8269841269841269,0.6557377049180327,0.8642533936651584,90,0.6451612903225806,0.6666666666666666,314,0.8526785714285714,0.41694353063693224,74
soft-sweep-557,evkwpa3k,41345,0.1,VJEPA2_SSV2,mean,0.9,5,0.1051219180672113,1,AdamW,step,9,open_fist,256,768,193,0,True,False,2.312801006821222e-05,no,110,193,1770204181.7985914,0.7587209302325582,0.8204351204351205,0.6527196652719666,0.4912462955297426,0.7929936305732485,0.8205357142857143,0.632768361581921,0.8502202643171806,90,0.6436781609195402,0.6222222222222222,314,0.8616071428571429,0.30046247231398576,110
breezy-sweep-1242,b84rpip4,20183,0.1,VJEPA2_SSV2,mean,0.9,5,0.23761413200745,1,AdamW,reduce,8,open_fist,256,512,169,0,True,False,0.0006496702495939966,no,97,169,1770263664.6904907,0.7790697674418605,0.8203962703962704,0.6237623762376238,0.48077874266824056,0.7707006369426752,0.8236111111111112,0.55,0.8114754098360656,90,0.6285714285714286,0.4888888888888889,314,0.8839285714285714,0.31176950073367016,97
efficient-sweep-1405,tx4phixr,73115,0.1,VJEPA2_SSV2,mean,0.9,4,0.35325697106055487,1,AdamW,reduce,10,open_fist,256,512,135,0,True,False,0.0001792293305143086,no,81,135,1770277531.7552507,0.7412790697674418,0.8203574203574203,0.6307053941908713,0.4880894256192584,0.7898089171974523,0.8263392857142857,0.6292134831460674,0.8495575221238938,90,0.6363636363636364,0.6222222222222222,314,0.8571428571428571,0.41631059063042647,81
comfy-sweep-650,6ojsf6ea,70595,0.1,VJEPA2_SSV2,mean,0.9,5,0.3163634906876768,1,AdamW,step,5,open_fist,256,1024,190,0,True,False,1.8229591050183197e-05,no,116,190,1770212403.4742725,0.7558139534883721,0.8201631701631701,0.6470588235294118,0.49470634238664496,0.7834394904458599,0.8260912698412699,0.6179775280898876,0.8451327433628318,90,0.625,0.6111111111111112,314,0.8526785714285714,0.33384214914281957,116
faithful-sweep-521,qlde96iv,71043,0.1,VJEPA2_SSV2,mean,0.9,5,0.3674455111733812,1,AdamW,step,3,open_fist,256,768,133,0,True,False,0.002873930242591465,no,78,133,1770200970.5026896,0.75,0.8200466200466201,0.6090909090909091,0.4804305240165356,0.767515923566879,0.8153769841269842,0.5521472392638037,0.8132780082987552,90,0.6164383561643836,0.5,314,0.875,0.41497714145021286,78
snowy-sweep-1206,u2no6ty9,45685,0.1,VJEPA2_SSV2,mean,0.9,5,0.2284993736861725,1,AdamW,reduce,6,open_fist,256,1024,125,0,True,False,5.349639889518055e-05,no,77,125,1770260596.7568998,0.7616279069767442,0.8199300699300699,0.6203703703703703,0.4792122813158257,0.7898089171974523,0.8260416666666667,0.6024096385542169,0.8319327731092437,90,0.6578947368421053,0.5555555555555556,314,0.8839285714285714,0.37419813219165304,77
